grid_name,teff,tinner,number,odep,c,d,e,f,g,h,mdot,vexp,i
corundum-20-bb,3200,1000,7,0.146,48600.0,251000000000000.0,11.1,1.87,22.0,0.0,3.08e-06,17.9,2.36
corundum-20-bb,3200,1000,8,0.155,48000.0,253000000000000.0,11.1,1.88,22.0,0.0,3.23e-06,17.9,2.39
corundum-20-bb,3200,1000,9,0.165,47300.0,254000000000000.0,11.2,1.9,22.0,0.0,3.39e-06,17.8,2.41
corundum-20-bb,3200,1000,10,0.176,46700.0,256000000000000.0,11.3,1.91,22.0,0.0,3.56e-06,17.7,2.44
corundum-20-bb,3200,1000,11,0.187,46100.0,258000000000000.0,11.4,1.92,22.0,0.0,3.73e-06,17.6,2.46
corundum-20-bb,3200,1000,12,0.199,45500.0,259000000000000.0,11.4,1.93,22.0,0.0,3.9e-06,17.5,2.48
corundum-20-bb,3200,1000,13,0.212,44900.0,261000000000000.0,11.5,1.95,21.0,0.0,4.09e-06,17.4,2.49
corundum-20-bb,3200,1000,14,0.226,44300.0,263000000000000.0,11.6,1.96,21.0,0.0,4.28e-06,17.2,2.51
corundum-20-bb,3200,1000,15,0.241,43600.0,265000000000000.0,11.7,1.97,21.0,0.0,4.48e-06,17.1,2.52
corundum-20-bb,3200,1000,16,0.256,43000.0,267000000000000.0,11.8,1.99,21.0,0.0,4.69e-06,16.9,2.53
corundum-20-bb,3200,1000,17,0.273,42400.0,268000000000000.0,11.8,2.0,21.0,0.0,4.91e-06,16.7,2.53
corundum-20-bb,3200,1000,18,0.291,41800.0,270000000000000.0,11.9,2.02,21.0,0.0,5.13e-06,16.5,2.54
corundum-20-bb,3200,1000,19,0.31,41300.0,272000000000000.0,12.0,2.03,21.0,0.0,5.36e-06,16.3,2.54
corundum-20-bb,3200,1000,20,0.33,40700.0,274000000000000.0,12.1,2.05,21.0,0.0,5.6e-06,16.0,2.53
corundum-20-bb,3200,1000,21,0.351,40100.0,276000000000000.0,12.2,2.06,20.0,0.0,5.84e-06,15.8,2.53
corundum-20-bb,3200,1000,22,0.374,39600.0,278000000000000.0,12.3,2.07,20.0,0.0,6.09e-06,15.5,2.52
corundum-20-bb,3200,1000,23,0.398,39000.0,280000000000000.0,12.4,2.09,20.0,0.0,6.35e-06,15.2,2.51
corundum-20-bb,3200,1000,24,0.424,38500.0,282000000000000.0,12.4,2.1,20.0,0.0,6.62e-06,14.9,2.49
corundum-20-bb,3200,1000,25,0.451,37900.0,284000000000000.0,12.5,2.12,20.0,0.0,6.9e-06,14.6,2.47
corundum-20-bb,3200,1000,26,0.48,37400.0,286000000000000.0,12.6,2.13,20.0,0.0,7.19e-06,14.3,2.45
corundum-20-bb,3200,1000,27,0.511,36900.0,288000000000000.0,12.7,2.15,20.0,0.0,7.48e-06,14.0,2.43
corundum-20-bb,3200,1000,28,0.545,36400.0,290000000000000.0,12.8,2.16,20.0,0.0,7.78e-06,13.7,2.41
corundum-20-bb,3200,1000,29,0.58,35900.0,292000000000000.0,12.9,2.18,19.0,0.0,8.11e-06,13.4,2.39
corundum-20-bb,3200,1000,30,0.617,35500.0,294000000000000.0,13.0,2.19,19.0,0.0,8.48e-06,13.2,2.37
corundum-20-bb,3200,1000,31,0.657,35000.0,296000000000000.0,13.0,2.21,19.0,0.0,8.86e-06,13.0,2.35
corundum-20-bb,3200,1000,32,0.7,34500.0,298000000000000.0,13.1,2.22,19.0,0.0,9.26e-06,12.8,2.33
corundum-20-bb,3200,1000,33,0.745,34100.0,300000000000000.0,13.2,2.24,19.0,0.0,9.68e-06,12.6,2.31
corundum-20-bb,3200,1000,34,0.794,33600.0,302000000000000.0,13.3,2.25,19.0,0.0,1.01e-05,12.4,2.28
corundum-20-bb,3200,1000,35,0.845,33200.0,304000000000000.0,13.4,2.26,19.0,0.0,1.06e-05,12.2,2.26
corundum-20-bb,3200,1000,36,0.9,32800.0,306000000000000.0,13.5,2.28,19.0,0.0,1.1e-05,12.0,2.23
corundum-20-bb,3200,1000,37,0.958,32300.0,308000000000000.0,13.6,2.29,19.0,0.0,1.15e-05,11.8,2.2
corundum-20-bb,3200,1000,38,1.02,31900.0,309000000000000.0,13.7,2.31,18.0,0.0,1.2e-05,11.6,2.17
corundum-20-bb,3200,1000,39,1.09,31500.0,311000000000000.0,13.7,2.32,18.0,0.0,1.26e-05,11.4,2.14
corundum-20-bb,3200,1000,40,1.16,31100.0,313000000000000.0,13.8,2.34,18.0,0.0,1.31e-05,11.2,2.11
corundum-20-bb,3200,1000,41,1.23,30700.0,315000000000000.0,13.9,2.35,18.0,0.0,1.37e-05,11.0,2.08
corundum-20-bb,3200,1000,42,1.31,30500.0,317000000000000.0,14.0,2.36,18.0,0.0,1.42e-05,10.9,2.06
corundum-20-bb,3200,1000,43,1.4,30100.0,319000000000000.0,14.1,2.38,18.0,0.0,1.48e-05,10.7,2.02
corundum-20-bb,3200,1000,44,1.49,29700.0,321000000000000.0,14.2,2.39,18.0,0.0,1.55e-05,10.5,1.99
corundum-20-bb,3200,1000,45,1.58,29300.0,323000000000000.0,14.3,2.41,18.0,0.0,1.63e-05,10.4,1.94
corundum-20-bb,3200,1000,46,1.69,28900.0,325000000000000.0,14.4,2.43,18.0,0.0,1.7e-05,10.2,1.9
corundum-20-bb,3200,1000,47,1.8,28500.0,327000000000000.0,14.4,2.44,18.0,0.0,1.77e-05,10.0,1.87
corundum-20-bb,3200,1000,48,1.91,28100.0,330000000000000.0,14.5,2.46,17.0,0.0,1.85e-05,9.89,1.83
corundum-20-bb,3200,1000,49,2.04,27800.0,332000000000000.0,14.6,2.48,17.0,0.0,1.93e-05,9.73,1.8
corundum-20-bb,3200,1000,50,2.17,27400.0,334000000000000.0,14.7,2.49,17.0,0.0,2.02e-05,9.57,1.76
corundum-20-bb,3200,1000,51,2.31,27100.0,336000000000000.0,14.8,2.51,17.0,0.0,2.11e-05,9.42,1.73
corundum-20-bb,3200,1000,52,2.46,26700.0,338000000000000.0,14.9,2.52,17.0,0.0,2.21e-05,9.25,1.7
corundum-20-bb,3200,1000,53,2.62,26500.0,340000000000000.0,15.0,2.53,17.0,0.0,2.28e-05,9.17,1.67
corundum-20-bb,3200,1000,54,2.79,26200.0,342000000000000.0,15.1,2.55,17.0,0.0,2.38e-05,9.03,1.64
corundum-20-bb,3200,1000,55,2.97,25800.0,344000000000000.0,15.2,2.57,17.0,0.0,2.49e-05,8.9,1.61
corundum-20-bb,3200,1000,56,3.16,25500.0,346000000000000.0,15.3,2.58,17.0,0.0,2.61e-05,8.77,1.57
corundum-20-bb,3200,1000,57,3.36,25200.0,348000000000000.0,15.4,2.6,17.0,0.0,2.73e-05,8.65,1.54
corundum-20-bb,3200,1000,58,3.58,24900.0,351000000000000.0,15.5,2.62,17.0,0.0,2.85e-05,8.54,1.51
corundum-20-bb,3200,1000,59,3.81,24500.0,354000000000000.0,15.6,2.64,16.0,0.0,3e-05,8.51,1.47
corundum-20-bb,3200,1000,60,4.06,24100.0,356000000000000.0,15.7,2.66,16.0,0.0,3.14e-05,8.4,1.45
corundum-20-bb,3200,1000,61,4.32,23900.0,358000000000000.0,15.8,2.67,16.0,0.0,3.27e-05,8.51,1.4
corundum-20-bb,3200,1000,62,4.6,23600.0,360000000000000.0,15.9,2.69,16.0,0.0,3.42e-05,8.41,1.37
corundum-20-bb,3200,1000,63,4.9,23300.0,363000000000000.0,16.0,2.71,16.0,0.0,3.58e-05,8.31,1.35
corundum-20-bb,3200,1000,64,5.22,22900.0,365000000000000.0,16.1,2.72,16.0,0.0,3.75e-05,8.22,1.32
corundum-20-bb,3200,1000,65,5.56,22600.0,368000000000000.0,16.2,2.74,16.0,0.0,3.92e-05,8.13,1.3
corundum-20-bb,3200,1000,66,5.92,22300.0,370000000000000.0,16.3,2.76,16.0,0.0,4.11e-05,8.05,1.27
corundum-20-bb,3200,1000,67,6.3,22000.0,373000000000000.0,16.5,2.78,16.0,0.0,4.31e-05,7.97,1.25
corundum-20-bb,3200,1000,68,6.71,21700.0,376000000000000.0,16.6,2.8,16.0,0.0,4.51e-05,7.89,1.23
corundum-20-bb,3200,1000,69,7.14,21300.0,379000000000000.0,16.7,2.82,16.0,0.0,4.73e-05,7.81,1.21
corundum-20-bb,3200,1000,70,7.61,21100.0,380000000000000.0,16.8,2.84,16.0,0.0,4.89e-05,7.79,1.19
corundum-20-bb,3200,1000,71,8.1,20800.0,383000000000000.0,16.9,2.86,16.0,0.0,5.13e-05,7.72,1.17
corundum-20-bb,3200,1000,72,8.62,20500.0,387000000000000.0,17.1,2.88,16.0,0.0,5.39e-05,7.65,1.15
corundum-20-bb,3200,1000,73,9.18,20100.0,390000000000000.0,17.2,2.91,15.0,0.0,5.66e-05,7.59,1.13
corundum-20-bb,3200,1000,74,9.78,19800.0,393000000000000.0,17.3,2.93,15.0,0.0,5.94e-05,7.52,1.11
corundum-20-bb,3200,1000,75,10.4,19500.0,396000000000000.0,17.5,2.96,15.0,0.0,6.24e-05,7.46,1.09
corundum-20-bb,3200,1000,76,11.1,19100.0,400000000000000.0,17.6,2.98,15.0,0.0,6.56e-05,7.4,1.08
corundum-20-bb,3200,1000,77,11.8,18800.0,404000000000000.0,17.8,3.01,15.0,0.0,6.9e-05,7.34,1.06
corundum-20-bb,3200,1000,78,12.6,18400.0,407000000000000.0,18.0,3.04,15.0,0.0,7.26e-05,7.29,1.05
corundum-20-bb,3200,1000,79,13.4,18100.0,411000000000000.0,18.1,3.07,15.0,0.0,7.64e-05,7.24,1.03
corundum-20-bb,3200,1000,80,14.2,17600.0,417000000000000.0,18.4,3.11,15.0,0.0,8.03e-05,7.19,1.02
corundum-20-bb,3200,1000,81,15.2,17300.0,421000000000000.0,18.6,3.14,15.0,1.0,8.46e-05,7.14,1.0
corundum-20-bb,3200,1000,82,16.2,16900.0,426000000000000.0,18.8,3.18,15.0,1.0,8.92e-05,7.09,0.991
corundum-20-bb,3200,1000,83,17.2,16500.0,430000000000000.0,19.0,3.21,15.0,1.0,9.42e-05,7.04,0.98
corundum-20-bb,3200,1000,84,18.3,16100.0,435000000000000.0,19.2,3.25,15.0,1.0,9.94e-05,6.99,0.969
corundum-20-bb,3200,1000,85,19.5,15800.0,440000000000000.0,19.4,3.29,14.0,1.0,0.000105,6.94,0.959
corundum-20-bb,3200,1000,86,20.8,15400.0,446000000000000.0,19.7,3.33,14.0,1.0,0.000111,6.9,0.949
corundum-20-bb,3200,1000,87,22.1,15100.0,451000000000000.0,19.9,3.36,14.0,1.0,0.000117,6.91,0.935
corundum-20-bb,3200,1000,88,23.5,14700.0,457000000000000.0,20.1,3.41,14.0,1.0,0.000123,6.86,0.927
corundum-20-bb,3200,1000,89,25.1,14300.0,463000000000000.0,20.4,3.45,14.0,1.0,0.000131,6.81,0.92
corundum-20-bb,3200,1000,90,26.7,13900.0,469000000000000.0,20.7,3.5,14.0,1.0,0.000138,6.77,0.913
corundum-20-bb,3200,1000,91,28.4,13500.0,476000000000000.0,21.0,3.55,14.0,1.0,0.000147,6.72,0.906
corundum-20-bb,3200,1000,92,30.3,13100.0,483000000000000.0,21.3,3.61,14.0,1.0,0.000156,6.67,0.9
corundum-20-bb,3200,1000,93,32.2,12700.0,491000000000000.0,21.7,3.66,14.0,2.0,0.000166,6.62,0.894
corundum-20-bb,3200,1000,94,34.3,12300.0,499000000000000.0,22.0,3.72,14.0,2.0,0.000176,6.56,0.889
corundum-20-bb,3200,1000,95,36.5,11900.0,507000000000000.0,22.4,3.78,13.0,2.0,0.000187,6.51,0.884
corundum-20-bb,3200,1000,96,38.9,11500.0,516000000000000.0,22.8,3.85,13.0,2.0,0.000199,6.45,0.879
corundum-20-bb,3200,1000,97,41.4,11100.0,525000000000000.0,23.2,3.92,13.0,2.0,0.000212,6.39,0.875
corundum-20-bb,3200,1000,98,44.1,10700.0,535000000000000.0,23.6,3.99,13.0,2.0,0.000226,6.33,0.871
corundum-20-bb,3200,1000,99,47.0,10300.0,545000000000000.0,24.0,4.07,13.0,2.0,0.000242,6.26,0.867
corundum-20-bb,3200,1000,100,50.0,9910.0,556000000000000.0,24.5,4.15,13.0,3.0,0.000258,6.2,0.864
corundum-20-bb,3200,1200,1,0.1,122000.0,158000000000000.0,6.99,1.18,26.0,0.0,1.84e-06,22.0,2.15
corundum-20-bb,3200,1200,2,0.106,120000.0,159000000000000.0,7.04,1.19,26.0,0.0,1.96e-06,22.2,2.2
corundum-20-bb,3200,1200,3,0.113,119000.0,160000000000000.0,7.08,1.2,26.0,0.0,2.06e-06,22.2,2.23
corundum-20-bb,3200,1200,4,0.121,118000.0,161000000000000.0,7.12,1.2,26.0,0.0,2.16e-06,22.2,2.27
corundum-20-bb,3200,1200,5,0.129,116000.0,162000000000000.0,7.16,1.21,26.0,0.0,2.27e-06,22.2,2.3
corundum-20-bb,3200,1200,6,0.137,115000.0,163000000000000.0,7.2,1.22,26.0,0.0,2.38e-06,22.2,2.33
corundum-20-bb,3200,1200,7,0.146,113000.0,164000000000000.0,7.25,1.23,26.0,0.0,2.5e-06,22.2,2.36
corundum-20-bb,3200,1200,8,0.155,112000.0,165000000000000.0,7.29,1.23,25.0,0.0,2.62e-06,22.1,2.39
corundum-20-bb,3200,1200,9,0.165,110000.0,166000000000000.0,7.34,1.24,25.0,0.0,2.75e-06,22.0,2.42
corundum-20-bb,3200,1200,10,0.176,109000.0,168000000000000.0,7.39,1.25,25.0,0.0,2.88e-06,21.9,2.44
corundum-20-bb,3200,1200,11,0.187,107000.0,169000000000000.0,7.44,1.26,25.0,0.0,3.02e-06,21.8,2.47
corundum-20-bb,3200,1200,12,0.199,106000.0,170000000000000.0,7.49,1.27,25.0,0.0,3.17e-06,21.7,2.49
corundum-20-bb,3200,1200,13,0.212,105000.0,171000000000000.0,7.54,1.28,25.0,0.0,3.32e-06,21.5,2.5
corundum-20-bb,3200,1200,14,0.226,103000.0,172000000000000.0,7.6,1.29,25.0,0.0,3.47e-06,21.4,2.52
corundum-20-bb,3200,1200,15,0.241,102000.0,173000000000000.0,7.65,1.29,25.0,0.0,3.64e-06,21.2,2.53
corundum-20-bb,3200,1200,16,0.256,100000.0,175000000000000.0,7.71,1.3,24.0,0.0,3.81e-06,21.0,2.54
corundum-20-bb,3200,1200,17,0.273,98800.0,176000000000000.0,7.76,1.31,24.0,0.0,3.98e-06,20.7,2.55
corundum-20-bb,3200,1200,18,0.291,97400.0,177000000000000.0,7.82,1.32,24.0,0.0,4.16e-06,20.5,2.55
corundum-20-bb,3200,1200,19,0.31,96000.0,178000000000000.0,7.87,1.33,24.0,0.0,4.35e-06,20.2,2.55
corundum-20-bb,3200,1200,20,0.33,94600.0,180000000000000.0,7.93,1.34,24.0,0.0,4.55e-06,19.9,2.55
corundum-20-bb,3200,1200,21,0.351,93300.0,181000000000000.0,7.99,1.35,24.0,0.0,4.75e-06,19.6,2.54
corundum-20-bb,3200,1200,22,0.374,92000.0,182000000000000.0,8.04,1.36,24.0,0.0,4.95e-06,19.3,2.53
corundum-20-bb,3200,1200,23,0.398,90700.0,184000000000000.0,8.1,1.37,23.0,0.0,5.17e-06,18.9,2.52
corundum-20-bb,3200,1200,24,0.424,89400.0,185000000000000.0,8.16,1.38,23.0,0.0,5.39e-06,18.6,2.51
corundum-20-bb,3200,1200,25,0.451,88100.0,186000000000000.0,8.22,1.39,23.0,0.0,5.62e-06,18.2,2.49
corundum-20-bb,3200,1200,26,0.48,86900.0,188000000000000.0,8.28,1.4,23.0,0.0,5.85e-06,17.8,2.48
corundum-20-bb,3200,1200,27,0.511,85700.0,189000000000000.0,8.33,1.41,23.0,0.0,6.09e-06,17.4,2.45
corundum-20-bb,3200,1200,28,0.545,84500.0,190000000000000.0,8.39,1.42,23.0,0.0,6.34e-06,17.0,2.43
corundum-20-bb,3200,1200,29,0.58,83300.0,192000000000000.0,8.45,1.43,23.0,0.0,6.6e-06,16.6,2.41
corundum-20-bb,3200,1200,30,0.617,82200.0,193000000000000.0,8.51,1.44,22.0,0.0,6.9e-06,16.4,2.39
corundum-20-bb,3200,1200,31,0.657,81100.0,194000000000000.0,8.57,1.45,22.0,0.0,7.22e-06,16.2,2.37
corundum-20-bb,3200,1200,32,0.7,79900.0,196000000000000.0,8.63,1.46,22.0,0.0,7.55e-06,15.9,2.35
corundum-20-bb,3200,1200,33,0.745,78900.0,197000000000000.0,8.69,1.47,22.0,0.0,7.89e-06,15.7,2.33
corundum-20-bb,3200,1200,34,0.794,77800.0,198000000000000.0,8.75,1.48,22.0,0.0,8.25e-06,15.4,2.31
corundum-20-bb,3200,1200,35,0.845,76800.0,200000000000000.0,8.81,1.49,22.0,0.0,8.62e-06,15.2,2.29
corundum-20-bb,3200,1200,36,0.9,75700.0,201000000000000.0,8.86,1.5,22.0,0.0,9.01e-06,14.9,2.26
corundum-20-bb,3200,1200,37,0.958,74700.0,202000000000000.0,8.92,1.51,21.0,0.0,9.41e-06,14.7,2.23
corundum-20-bb,3200,1200,38,1.02,73700.0,204000000000000.0,8.98,1.52,21.0,0.0,9.84e-06,14.5,2.2
corundum-20-bb,3200,1200,39,1.09,72800.0,205000000000000.0,9.04,1.53,21.0,0.0,1.03e-05,14.2,2.17
corundum-20-bb,3200,1200,40,1.16,71800.0,206000000000000.0,9.1,1.54,21.0,0.0,1.07e-05,14.0,2.14
corundum-20-bb,3200,1200,41,1.23,70900.0,208000000000000.0,9.16,1.55,21.0,0.0,1.12e-05,13.7,2.11
corundum-20-bb,3200,1200,42,1.31,70200.0,209000000000000.0,9.2,1.56,21.0,0.0,1.16e-05,13.5,2.09
corundum-20-bb,3200,1200,43,1.4,69300.0,210000000000000.0,9.27,1.57,21.0,0.0,1.21e-05,13.3,2.05
corundum-20-bb,3200,1200,44,1.49,68400.0,211000000000000.0,9.33,1.58,21.0,0.0,1.27e-05,13.0,2.02
corundum-20-bb,3200,1200,45,1.58,67300.0,213000000000000.0,9.4,1.59,20.0,0.0,1.33e-05,12.9,1.97
corundum-20-bb,3200,1200,46,1.69,66400.0,215000000000000.0,9.47,1.6,20.0,0.0,1.39e-05,12.7,1.94
corundum-20-bb,3200,1200,47,1.8,65500.0,216000000000000.0,9.53,1.61,20.0,0.0,1.45e-05,12.5,1.9
corundum-20-bb,3200,1200,48,1.91,64700.0,217000000000000.0,9.59,1.62,20.0,0.0,1.52e-05,12.2,1.87
corundum-20-bb,3200,1200,49,2.04,63800.0,219000000000000.0,9.66,1.63,20.0,0.0,1.59e-05,12.0,1.83
corundum-20-bb,3200,1200,50,2.17,62800.0,221000000000000.0,9.73,1.65,20.0,0.0,1.66e-05,11.9,1.8
corundum-20-bb,3200,1200,51,2.31,62000.0,222000000000000.0,9.8,1.66,20.0,0.0,1.74e-05,11.7,1.77
corundum-20-bb,3200,1200,52,2.46,61200.0,224000000000000.0,9.86,1.67,20.0,0.0,1.81e-05,11.5,1.73
corundum-20-bb,3200,1200,53,2.62,60600.0,225000000000000.0,9.91,1.68,20.0,0.0,1.88e-05,11.4,1.71
corundum-20-bb,3200,1200,54,2.79,59800.0,226000000000000.0,9.97,1.69,20.0,0.0,1.96e-05,11.2,1.67
corundum-20-bb,3200,1200,55,2.97,59000.0,228000000000000.0,10.0,1.7,19.0,0.0,2.05e-05,11.0,1.64
corundum-20-bb,3200,1200,56,3.16,58200.0,229000000000000.0,10.1,1.71,19.0,0.0,2.15e-05,10.9,1.61
corundum-20-bb,3200,1200,57,3.36,57400.0,231000000000000.0,10.2,1.72,19.0,0.0,2.25e-05,10.7,1.58
corundum-20-bb,3200,1200,58,3.58,56600.0,233000000000000.0,10.3,1.73,19.0,0.0,2.35e-05,10.6,1.55
corundum-20-bb,3200,1200,59,3.81,55600.0,235000000000000.0,10.3,1.75,19.0,0.0,2.48e-05,10.5,1.51
corundum-20-bb,3200,1200,60,4.06,54800.0,236000000000000.0,10.4,1.76,19.0,0.0,2.59e-05,10.4,1.48
corundum-20-bb,3200,1200,61,4.32,54200.0,238000000000000.0,10.5,1.77,19.0,0.0,2.7e-05,10.5,1.43
corundum-20-bb,3200,1200,62,4.6,53400.0,239000000000000.0,10.6,1.79,19.0,0.0,2.83e-05,10.4,1.41
corundum-20-bb,3200,1200,63,4.9,52600.0,241000000000000.0,10.6,1.8,19.0,0.0,2.97e-05,10.3,1.38
corundum-20-bb,3200,1200,64,5.22,51800.0,243000000000000.0,10.7,1.81,19.0,0.0,3.11e-05,10.1,1.36
corundum-20-bb,3200,1200,65,5.56,51000.0,245000000000000.0,10.8,1.83,19.0,0.0,3.26e-05,10.0,1.33
corundum-20-bb,3200,1200,66,5.92,50200.0,247000000000000.0,10.9,1.84,18.0,0.0,3.41e-05,9.9,1.31
corundum-20-bb,3200,1200,67,6.3,49400.0,249000000000000.0,11.0,1.86,18.0,0.0,3.58e-05,9.79,1.29
corundum-20-bb,3200,1200,68,6.71,48600.0,251000000000000.0,11.1,1.87,18.0,0.0,3.75e-05,9.69,1.26
corundum-20-bb,3200,1200,69,7.14,47800.0,253000000000000.0,11.2,1.89,18.0,0.0,3.94e-05,9.59,1.24
corundum-20-bb,3200,1200,70,7.61,47300.0,254000000000000.0,11.2,1.9,18.0,0.0,4.08e-05,9.55,1.22
corundum-20-bb,3200,1200,71,8.1,46400.0,257000000000000.0,11.3,1.91,18.0,0.0,4.28e-05,9.46,1.2
corundum-20-bb,3200,1200,72,8.62,45600.0,259000000000000.0,11.4,1.93,18.0,0.0,4.5e-05,9.37,1.18
corundum-20-bb,3200,1200,73,9.18,44800.0,261000000000000.0,11.5,1.95,18.0,0.0,4.73e-05,9.28,1.17
corundum-20-bb,3200,1200,74,9.78,43900.0,264000000000000.0,11.6,1.97,18.0,0.0,4.98e-05,9.19,1.15
corundum-20-bb,3200,1200,75,10.4,43100.0,266000000000000.0,11.8,1.99,18.0,0.0,5.24e-05,9.1,1.13
corundum-20-bb,3200,1200,76,11.1,42200.0,269000000000000.0,11.9,2.01,18.0,0.0,5.51e-05,9.02,1.12
corundum-20-bb,3200,1200,77,11.8,41200.0,273000000000000.0,12.0,2.03,18.0,0.0,5.8e-05,8.94,1.1
corundum-20-bb,3200,1200,78,12.6,40300.0,276000000000000.0,12.2,2.06,17.0,0.0,6.11e-05,8.87,1.08
corundum-20-bb,3200,1200,79,13.4,39400.0,279000000000000.0,12.3,2.08,17.0,0.0,6.44e-05,8.8,1.07
corundum-20-bb,3200,1200,80,14.2,38500.0,282000000000000.0,12.4,2.1,17.0,0.0,6.8e-05,8.72,1.05
corundum-20-bb,3200,1200,81,15.2,37600.0,285000000000000.0,12.6,2.13,17.0,0.0,7.17e-05,8.65,1.04
corundum-20-bb,3200,1200,82,16.2,36700.0,289000000000000.0,12.7,2.15,17.0,0.0,7.58e-05,8.58,1.03
corundum-20-bb,3200,1200,83,17.2,35800.0,292000000000000.0,12.9,2.18,17.0,1.0,8.01e-05,8.51,1.02
corundum-20-bb,3200,1200,84,18.3,34900.0,296000000000000.0,13.1,2.21,17.0,1.0,8.47e-05,8.45,1.01
corundum-20-bb,3200,1200,85,19.5,33900.0,300000000000000.0,13.2,2.24,17.0,1.0,8.96e-05,8.38,1.0
corundum-20-bb,3200,1200,86,20.8,33000.0,304000000000000.0,13.4,2.27,17.0,1.0,9.49e-05,8.31,0.993
corundum-20-bb,3200,1200,87,22.1,32200.0,308000000000000.0,13.6,2.3,17.0,1.0,9.98e-05,8.34,0.979
corundum-20-bb,3200,1200,88,23.5,31300.0,313000000000000.0,13.8,2.33,16.0,1.0,0.000106,8.27,0.971
corundum-20-bb,3200,1200,89,25.1,30300.0,318000000000000.0,14.0,2.37,16.0,1.0,0.000112,8.2,0.964
corundum-20-bb,3200,1200,90,26.7,29400.0,323000000000000.0,14.2,2.41,16.0,1.0,0.000119,8.13,0.958
corundum-20-bb,3200,1200,91,28.4,28400.0,328000000000000.0,14.5,2.45,16.0,1.0,0.000127,8.05,0.952
corundum-20-bb,3200,1200,92,30.3,27500.0,333000000000000.0,14.7,2.49,16.0,1.0,0.000135,7.98,0.946
corundum-20-bb,3200,1200,93,32.2,26600.0,339000000000000.0,15.0,2.53,16.0,1.0,0.000143,7.91,0.941
corundum-20-bb,3200,1200,94,34.3,25600.0,346000000000000.0,15.2,2.58,16.0,2.0,0.000152,7.83,0.937
corundum-20-bb,3200,1200,95,36.5,24700.0,352000000000000.0,15.5,2.63,15.0,2.0,0.000163,7.76,0.933
corundum-20-bb,3200,1200,96,38.9,23800.0,359000000000000.0,15.8,2.68,15.0,2.0,0.000173,7.68,0.929
corundum-20-bb,3200,1200,97,41.4,22800.0,366000000000000.0,16.1,2.73,15.0,2.0,0.000185,7.6,0.925
corundum-20-bb,3200,1200,98,44.1,21900.0,373000000000000.0,16.5,2.79,15.0,2.0,0.000197,7.52,0.922
corundum-20-bb,3200,1200,99,47.0,21100.0,381000000000000.0,16.8,2.84,15.0,2.0,0.000211,7.44,0.92
corundum-20-bb,3200,1200,100,50.0,20200.0,389000000000000.0,17.2,2.9,15.0,2.0,0.000225,7.35,0.917
corundum-20-bb,3200,600,1,0.1,6900.0,666000000000000.0,29.4,4.97,16.0,0.0,3.77e-06,10.7,2.15
corundum-20-bb,3200,600,2,0.106,6800.0,671000000000000.0,29.6,5.01,16.0,0.0,4.01e-06,10.8,2.2
corundum-20-bb,3200,600,3,0.113,6720.0,675000000000000.0,29.8,5.03,16.0,0.0,4.21e-06,10.8,2.23
corundum-20-bb,3200,600,4,0.121,6640.0,679000000000000.0,29.9,5.06,16.0,0.0,4.43e-06,10.8,2.27
corundum-20-bb,3200,600,5,0.129,6560.0,683000000000000.0,30.1,5.09,16.0,0.0,4.65e-06,10.8,2.3
corundum-20-bb,3200,600,6,0.137,6480.0,687000000000000.0,30.3,5.13,16.0,0.0,4.88e-06,10.8,2.33
corundum-20-bb,3200,600,7,0.146,6390.0,692000000000000.0,30.5,5.16,15.0,0.0,5.12e-06,10.8,2.36
corundum-20-bb,3200,600,8,0.155,6310.0,696000000000000.0,30.7,5.19,15.0,0.0,5.37e-06,10.8,2.39
corundum-20-bb,3200,600,9,0.165,6230.0,701000000000000.0,30.9,5.23,15.0,0.0,5.63e-06,10.7,2.42
corundum-20-bb,3200,600,10,0.176,6140.0,706000000000000.0,31.1,5.26,15.0,0.0,5.91e-06,10.7,2.44
corundum-20-bb,3200,600,11,0.187,6060.0,710000000000000.0,31.3,5.3,15.0,0.0,6.2e-06,10.6,2.46
corundum-20-bb,3200,600,12,0.199,5980.0,715000000000000.0,31.6,5.34,15.0,0.0,6.49e-06,10.6,2.48
corundum-20-bb,3200,600,13,0.212,5890.0,721000000000000.0,31.8,5.38,15.0,0.0,6.8e-06,10.5,2.5
corundum-20-bb,3200,600,14,0.226,5810.0,726000000000000.0,32.0,5.41,15.0,0.0,7.13e-06,10.4,2.51
corundum-20-bb,3200,600,15,0.241,5720.0,731000000000000.0,32.2,5.45,15.0,0.0,7.46e-06,10.3,2.53
corundum-20-bb,3200,600,16,0.256,5640.0,736000000000000.0,32.5,5.49,15.0,0.0,7.81e-06,10.2,2.54
corundum-20-bb,3200,600,17,0.273,5560.0,742000000000000.0,32.7,5.53,15.0,0.0,8.17e-06,10.1,2.54
corundum-20-bb,3200,600,18,0.291,5480.0,747000000000000.0,33.0,5.58,15.0,0.0,8.54e-06,9.96,2.54
corundum-20-bb,3200,600,19,0.31,5400.0,753000000000000.0,33.2,5.62,15.0,0.0,8.93e-06,9.83,2.55
corundum-20-bb,3200,600,20,0.33,5320.0,758000000000000.0,33.5,5.66,14.0,0.0,9.32e-06,9.68,2.54
corundum-20-bb,3200,600,21,0.351,5240.0,764000000000000.0,33.7,5.7,14.0,0.0,9.74e-06,9.53,2.54
corundum-20-bb,3200,600,22,0.374,5160.0,770000000000000.0,34.0,5.74,14.0,0.0,1.02e-05,9.37,2.53
